"","kratica","datum","tip","tecaj"
"528","KWD",2016-09-04,"nakupni",0.3018689765
"529","RUB",2016-09-04,"nakupni",65.1488
"530","DKK",2016-09-04,"nakupni",6.6702
"531","PKR",2016-09-04,"nakupni",104.1703560334
"532","ILS",2016-09-04,"nakupni",3.759495
"533","PLN",2016-09-04,"nakupni",3.91505
"534","QAR",2016-09-04,"nakupni",3.6413964435
"535","XAU",2016-09-04,"nakupni",0.0007547227
"536","OMR",2016-09-04,"nakupni",0.3849549801
"537","COP",2016-09-04,"nakupni",2997.85
"538","CLP",2016-09-04,"nakupni",678.8
"539","TWD",2016-09-04,"nakupni",31.692
"540","ARS",2016-09-04,"nakupni",14.9575
"541","CZK",2016-09-04,"nakupni",24.22065
"542","VND",2016-09-04,"nakupni",22296.544035674
"543","MAD",2016-09-04,"nakupni",9.7366717135
"544","JOD",2016-09-04,"nakupni",0.7080408145
"545","BHD",2016-09-04,"nakupni",0.3770602572
"546","XOF",2016-09-04,"nakupni",587.9342591
"547","LKR",2016-09-04,"nakupni",144.7823342387
"548","UAH",2016-09-04,"nakupni",26.5872452477
"549","NGN",2016-09-04,"nakupni",313.4314791772
"550","TND",2016-09-04,"nakupni",2.2017387131
"551","UGX",2016-09-04,"nakupni",3360.5538192694
"552","RON",2016-09-04,"nakupni",3.9875
"553","BDT",2016-09-04,"nakupni",78.0753489578
"554","PEN",2016-09-04,"nakupni",3.3929998875
"555","GEL",2016-09-04,"nakupni",2.2873661039
"556","XAF",2016-09-04,"nakupni",587.9342591
"557","FJD",2016-09-04,"nakupni",2.0592974707
"558","VEF",2016-09-04,"nakupni",9.9497487937
"559","BYN",2016-09-04,"nakupni",1.9621746
"560","HRK",2016-09-04,"nakupni",6.678448786
"561","UZS",2016-09-04,"nakupni",2989.6259977877
"562","BGN",2016-09-04,"nakupni",1.751655
"563","DZD",2016-09-04,"nakupni",109.272659325
"564","IRR",2016-09-04,"nakupni",30093
"565","DOP",2016-09-04,"nakupni",45.9538760946
"566","ISK",2016-09-04,"nakupni",115.79
"567","XAG",2016-09-04,"nakupni",0.051072523
"568","CRC",2016-09-04,"nakupni",546
"569","SYP",2016-09-04,"nakupni",214.3500061035
"570","LYD",2016-09-04,"nakupni",1.3796276402
"571","JMD",2016-09-04,"nakupni",126.7046527216
"572","MUR",2016-09-04,"nakupni",35.1604706299
"573","GHS",2016-09-04,"nakupni",3.9697731942
"574","AOA",2016-09-04,"nakupni",165.7412778653
"575","UYU",2016-09-04,"nakupni",28.4474788422
"576","AFN",2016-09-04,"nakupni",66.6299972534
"577","LBP",2016-09-04,"nakupni",1499.542639495
"578","XPF",2016-09-04,"nakupni",106.9570405728
"579","TTD",2016-09-04,"nakupni",6.6697084984
"580","TZS",2016-09-04,"nakupni",2176.1364872805
"581","ALL",2016-09-04,"nakupni",122.3621906549
"582","XCD",2016-09-04,"nakupni",2.7000000027
"583","GTQ",2016-09-04,"nakupni",7.5193080793
"584","NPR",2016-09-04,"nakupni",106.9639980575
"585","BOB",2016-09-04,"nakupni",6.8699998856
"586","ZWD",2016-09-04,"nakupni",361.9
"587","BBD",2016-09-04,"nakupni",2
"588","CUC",2016-09-04,"nakupni",1
"589","LAK",2016-09-04,"nakupni",8073
"590","BND",2016-09-04,"nakupni",1.3603
"591","BWP",2016-09-04,"nakupni",10.8115705428
"592","HNL",2016-09-04,"nakupni",22.7971875566
"593","PYG",2016-09-04,"nakupni",5523
"594","ETB",2016-09-04,"nakupni",22.1380043342
"595","NAD",2016-09-04,"nakupni",14.487905
"596","PGK",2016-09-04,"nakupni",3.1696072698
"597","SDG",2016-09-04,"nakupni",6.0700001717
"598","MOP",2016-09-04,"nakupni",7.9881135
"599","NIO",2016-09-04,"nakupni",28.8592959255
"600","BMD",2016-09-04,"nakupni",1
"601","KZT",2016-09-04,"nakupni",341.75
"602","PAB",2016-09-04,"nakupni",1
"603","BAM",2016-09-04,"nakupni",1.753010429
"604","GYD",2016-09-04,"nakupni",204.981459427
"605","YER",2016-09-04,"nakupni",249.8999938965
"606","MGA",2016-09-04,"nakupni",3047.1082942288
"607","KYD",2016-09-04,"nakupni",0.815536496
"608","MZN",2016-09-04,"nakupni",73.1299972534
"609","RSD",2016-09-04,"nakupni",110.3143960287
"610","SCR",2016-09-04,"nakupni",13.0822671831
"611","AMD",2016-09-04,"nakupni",474.7481461085
"612","SBD",2016-09-04,"nakupni",7.7760207272
"613","AZN",2016-09-04,"nakupni",1.6643569553
"614","SLL",2016-09-04,"nakupni",5575
"615","TOP",2016-09-04,"nakupni",2.261420146
"616","BZD",2016-09-04,"nakupni",1.9990172429
"617","MWK",2016-09-04,"nakupni",717.8750897344
"618","GMD",2016-09-04,"nakupni",42.7798518876
"619","BIF",2016-09-04,"nakupni",1654.2399902344
"620","SOS",2016-09-04,"nakupni",576.9874332137
"621","HTG",2016-09-04,"nakupni",64.7458724506
"622","GNF",2016-09-04,"nakupni",9051.0665325781
"623","MVR",2016-09-04,"nakupni",15.1000003815
"624","MNT",2016-09-04,"nakupni",2198
"625","CDF",2016-09-04,"nakupni",965
"626","STD",2016-09-04,"nakupni",21900
"627","TJS",2016-09-04,"nakupni",7.868899724
"628","KPW",2016-09-04,"nakupni",129.2593585277
"629","MMK",2016-09-04,"nakupni",1207.729468599
"630","LSL",2016-09-04,"nakupni",14.487905
"631","LRD",2016-09-04,"nakupni",90
"632","KGS",2016-09-04,"nakupni",68.9037414732
"633","GIP",2016-09-04,"nakupni",0.7522190462
"634","XPT",2016-09-04,"nakupni",0.0009399601
"635","MDL",2016-09-04,"nakupni",19.6862988282
"636","CUP",2016-09-04,"nakupni",26.5
"637","KHR",2016-09-04,"nakupni",4052.1999511719
"638","MKD",2016-09-04,"nakupni",54.9571334359
"639","VUV",2016-09-04,"nakupni",105.5
"640","MRO",2016-09-04,"nakupni",355.5353295457
"641","ANG",2016-09-04,"nakupni",1.7699999809
"642","SZL",2016-09-04,"nakupni",14.487905
"643","CVE",2016-09-04,"nakupni",98.5999984741
"644","SRD",2016-09-04,"nakupni",7.3899998665
"645","XPD",2016-09-04,"nakupni",0.0014736222
"646","SVC",2016-09-04,"nakupni",8.75
"647","BSD",2016-09-04,"nakupni",1
"648","XDR",2016-09-04,"nakupni",0.7163999846
"649","RWF",2016-09-04,"nakupni",798.4095681403
"650","AWG",2016-09-04,"nakupni",1.79
"651","DJF",2016-09-04,"nakupni",176.8899993896
"652","BTN",2016-09-04,"nakupni",66.5828
"653","KMF",2016-09-04,"nakupni",440.950694325
"654","WST",2016-09-04,"nakupni",2.5726781024
"655","SPL",2016-09-04,"nakupni",0.1666666667
"656","ERN",2016-09-04,"nakupni",10.4699971239
"657","FKP",2016-09-04,"nakupni",0.7522190462
"658","SHP",2016-09-04,"nakupni",0.7522190462
"659","JEP",2016-09-04,"nakupni",0.7522190462
"660","TMT",2016-09-04,"nakupni",3.5
"661","TVD",2016-09-04,"nakupni",1.3208294809
"662","IMP",2016-09-04,"nakupni",0.7522190462
"663","GGP",2016-09-04,"nakupni",0.7522190462
"664","ZMW",2016-09-04,"nakupni",9.7346926339
"665","USD",2016-09-05,"nakupni",1
"666","EUR",2016-09-05,"nakupni",0.8968736009
"667","GBP",2016-09-05,"nakupni",0.7512094263
"668","INR",2016-09-05,"nakupni",66.4654806901
"669","AUD",2016-09-05,"nakupni",1.3174758773
"670","CAD",2016-09-05,"nakupni",1.2914939791
"671","SGD",2016-09-05,"nakupni",1.35623826
"672","CHF",2016-09-05,"nakupni",0.9800482206
"673","MYR",2016-09-05,"nakupni",4.0739750774
"674","JPY",2016-09-05,"nakupni",103.3709820433
"675","CNY",2016-09-05,"nakupni",6.6773264927
"676","NZD",2016-09-05,"nakupni",1.3685251295
"677","THB",2016-09-05,"nakupni",34.739916385
"678","HUF",2016-09-05,"nakupni",277.8584376723
"679","AED",2016-09-05,"nakupni",3.672949553
"680","HKD",2016-09-05,"nakupni",7.7551792322
"681","MXN",2016-09-05,"nakupni",18.5504046085
"682","ZAR",2016-09-05,"nakupni",14.3725865813
"683","PHP",2016-09-05,"nakupni",46.5254280119
"684","SEK",2016-09-05,"nakupni",8.563773415
"685","IDR",2016-09-05,"nakupni",13142.242935266
"686","SAR",2016-09-05,"nakupni",3.7504133265
"687","BRL",2016-09-05,"nakupni",3.2738371008
"688","TRY",2016-09-05,"nakupni",2.9450111356
"689","KES",2016-09-05,"nakupni",101.1536566461
"690","KRW",2016-09-05,"nakupni",1105.9207629105
"691","EGP",2016-09-05,"nakupni",8.8768177499
"692","IQD",2016-09-05,"nakupni",1165.4739983419
"693","NOK",2016-09-05,"nakupni",8.2876280202
"694","KWD",2016-09-05,"nakupni",0.3018122783
"695","RUB",2016-09-05,"nakupni",65.0039127806
"696","DKK",2016-09-05,"nakupni",6.6728472403
"697","PKR",2016-09-05,"nakupni",104.3549403716
"698","ILS",2016-09-05,"nakupni",3.7653861982
"699","PLN",2016-09-05,"nakupni",3.8983801023
"700","QAR",2016-09-05,"nakupni",3.6412408844
"701","XAU",2016-09-05,"nakupni",0.0007533036
"702","OMR",2016-09-05,"nakupni",0.3851498378
"703","COP",2016-09-05,"nakupni",2996.7934310291
"704","CLP",2016-09-05,"nakupni",673.5448602654
"705","TWD",2016-09-05,"nakupni",31.4049916579
"706","ARS",2016-09-05,"nakupni",14.9772140073
"707","CZK",2016-09-05,"nakupni",24.2339912433
"708","VND",2016-09-05,"nakupni",22301.516495327
"709","MAD",2016-09-05,"nakupni",9.7514473368
"710","JOD",2016-09-05,"nakupni",0.7089985903
"711","BHD",2016-09-05,"nakupni",0.3770031715
"712","XOF",2016-09-05,"nakupni",588.3105166381
"713","LKR",2016-09-05,"nakupni",145.8259918165
"714","UAH",2016-09-05,"nakupni",26.7499052385
"715","NGN",2016-09-05,"nakupni",314.7494188599
"716","TND",2016-09-05,"nakupni",2.206443431
"717","UGX",2016-09-05,"nakupni",3382.0346322371
"718","RON",2016-09-05,"nakupni",3.9900362755
"719","BDT",2016-09-05,"nakupni",78.5608284711
"720","PEN",2016-09-05,"nakupni",3.3949988476
"721","GEL",2016-09-05,"nakupni",2.2998020053
"722","XAF",2016-09-05,"nakupni",588.3105166381
"723","FJD",2016-09-05,"nakupni",2.0584705688
"724","VEF",2016-09-05,"nakupni",9.9497487937
"725","BYN",2016-09-05,"nakupni",1.9602686805
"726","HRK",2016-09-05,"nakupni",6.7177050922
"727","UZS",2016-09-05,"nakupni",2989.6327346503
"728","BGN",2016-09-05,"nakupni",1.7529977016
"729","DZD",2016-09-05,"nakupni",109.5526376136
"730","IRR",2016-09-05,"nakupni",31269.513445904
"731","DOP",2016-09-05,"nakupni",46.1446053063
"732","ISK",2016-09-05,"nakupni",116.0969433654
"733","XAG",2016-09-05,"nakupni",0.0511985231
"734","CRC",2016-09-05,"nakupni",550.9429385191
"735","SYP",2016-09-05,"nakupni",215.25003444
"736","LYD",2016-09-05,"nakupni",1.3881789318
"737","JMD",2016-09-05,"nakupni",127.2492902671
"738","MUR",2016-09-05,"nakupni",35.3293597225
"739","GHS",2016-09-05,"nakupni",3.9520204952
"740","AOA",2016-09-05,"nakupni",165.7352350341
"741","UYU",2016-09-05,"nakupni",28.5549808854
"742","AFN",2016-09-05,"nakupni",66.7081591417
"743","LBP",2016-09-05,"nakupni",1507.1526456669
"744","XPF",2016-09-05,"nakupni",107.0254893698
"745","TTD",2016-09-05,"nakupni",6.6948972093
"746","TZS",2016-09-05,"nakupni",2189.0588600489
"747","ALL",2016-09-05,"nakupni",123.1755908974
"748","XCD",2016-09-05,"nakupni",2.7000000027
"749","GTQ",2016-09-05,"nakupni",7.5454995509
"750","NPR",2016-09-05,"nakupni",106.9633390431
"751","BOB",2016-09-05,"nakupni",6.9441898242
"752","ZWD",2016-09-05,"nakupni",361.9
"753","BBD",2016-09-05,"nakupni",2
"754","CUC",2016-09-05,"nakupni",1
"755","LAK",2016-09-05,"nakupni",8103.7277147488
"756","BND",2016-09-05,"nakupni",1.35623826
"757","BWP",2016-09-05,"nakupni",10.8450629478
"758","HNL",2016-09-05,"nakupni",22.8999015533
"759","PYG",2016-09-05,"nakupni",5543.2372505543
"760","ETB",2016-09-05,"nakupni",22.1389796587
"761","NAD",2016-09-05,"nakupni",14.3725865813
"762","PGK",2016-09-05,"nakupni",3.16960727
"763","SDG",2016-09-05,"nakupni",6.0699836335
"764","MOP",2016-09-05,"nakupni",7.9878346092
"765","NIO",2016-09-05,"nakupni",28.8709023167
"766","BMD",2016-09-05,"nakupni",1
"767","KZT",2016-09-05,"nakupni",342.5584319675
"768","PAB",2016-09-05,"nakupni",1
"769","BAM",2016-09-05,"nakupni",1.7541322949
"770","GYD",2016-09-05,"nakupni",207.1894960681
"771","YER",2016-09-05,"nakupni",250.050010002
"772","MGA",2016-09-05,"nakupni",3049.5242742132
"773","KYD",2016-09-05,"nakupni",0.820000131
"774","MZN",2016-09-05,"nakupni",74.8111646519
"775","RSD",2016-09-05,"nakupni",110.6448047415
"776","SCR",2016-09-05,"nakupni",13.2536383225
"777","AMD",2016-09-05,"nakupni",474.7797023565
"778","SBD",2016-09-05,"nakupni",7.7609623593
"779","AZN",2016-09-05,"nakupni",1.6643569553
"780","SLL",2016-09-05,"nakupni",5624.6133078351
"781","TOP",2016-09-05,"nakupni",2.1734405564
"782","BZD",2016-09-05,"nakupni",1.9948871839
"783","MWK",2016-09-05,"nakupni",720.9909299331
"784","GMD",2016-09-05,"nakupni",42.8085673642
"785","BIF",2016-09-05,"nakupni",1677.8332111721
"786","SOS",2016-09-05,"nakupni",580.5447832246
"787","HTG",2016-09-05,"nakupni",64.8898106126
"788","GNF",2016-09-05,"nakupni",9084.1221299987
"789","MVR",2016-09-05,"nakupni",15.3699996972
"790","MNT",2016-09-05,"nakupni",2209.8959919174
"791","CDF",2016-09-05,"nakupni",981.8916557126
"792","STD",2016-09-05,"nakupni",21953.566935522
"793","TJS",2016-09-05,"nakupni",7.868899724
"794","KPW",2016-09-05,"nakupni",129.2593585277
"795","MMK",2016-09-05,"nakupni",1213.5875204877
"796","LSL",2016-09-05,"nakupni",14.3725865813
"797","LRD",2016-09-05,"nakupni",89.9888323859
"798","KGS",2016-09-05,"nakupni",69.0481844797
"799","GIP",2016-09-05,"nakupni",0.7512094263
"800","XPT",2016-09-05,"nakupni",0.0009314248
"801","MDL",2016-09-05,"nakupni",19.7298966524
"802","CUP",2016-09-05,"nakupni",26.5
"803","KHR",2016-09-05,"nakupni",4107.1134998915
"804","MKD",2016-09-05,"nakupni",55.2798014775
"805","VUV",2016-09-05,"nakupni",109.6672619438
"806","MRO",2016-09-05,"nakupni",356.9554555283
"807","ANG",2016-09-05,"nakupni",1.7899999932
"808","SZL",2016-09-05,"nakupni",14.3725865813
"809","CVE",2016-09-05,"nakupni",98.811007049
"810","SRD",2016-09-05,"nakupni",7.4874179557
"811","XPD",2016-09-05,"nakupni",0.0014704046
"812","SVC",2016-09-05,"nakupni",8.75
"813","BSD",2016-09-05,"nakupni",1
"814","XDR",2016-09-05,"nakupni",0.7163499945
"815","RWF",2016-09-05,"nakupni",803.4322626263
"816","AWG",2016-09-05,"nakupni",1.79
"817","DJF",2016-09-05,"nakupni",177.669754567
"818","BTN",2016-09-05,"nakupni",66.4654806901
"819","KMF",2016-09-05,"nakupni",441.2328874786
"820","WST",2016-09-05,"nakupni",2.4993751562
"821","SPL",2016-09-05,"nakupni",0.1666666667
"822","ERN",2016-09-05,"nakupni",10.4699971239
"823","FKP",2016-09-05,"nakupni",0.7512094263
"824","SHP",2016-09-05,"nakupni",0.7512094263
"825","JEP",2016-09-05,"nakupni",0.7512094263
"826","TMT",2016-09-05,"nakupni",3.5
"827","TVD",2016-09-05,"nakupni",1.3174758773
"828","IMP",2016-09-05,"nakupni",0.7512094263
"829","GGP",2016-09-05,"nakupni",0.7512094263
"830","ZMW",2016-09-05,"nakupni",9.8599901124
"831","USD",2016-09-06,"nakupni",1
"832","EUR",2016-09-06,"nakupni",0.8903471002
"833","GBP",2016-09-06,"nakupni",0.744881952
"834","INR",2016-09-06,"nakupni",66.2943438169
"835","AUD",2016-09-06,"nakupni",1.3033340404
"836","CAD",2016-09-06,"nakupni",1.2845485324
"837","SGD",2016-09-06,"nakupni",1.3477804402
"838","CHF",2016-09-06,"nakupni",0.9723106279
"839","MYR",2016-09-06,"nakupni",4.0583958263
"840","JPY",2016-09-06,"nakupni",102.2963801445
"841","CNY",2016-09-06,"nakupni",6.6756184495
"842","NZD",2016-09-06,"nakupni",1.3503468194
"843","THB",2016-09-06,"nakupni",34.6397289777
"844","HUF",2016-09-06,"nakupni",275.7544359577
"845","AED",2016-09-06,"nakupni",3.6729039085
"846","HKD",2016-09-06,"nakupni",7.7553530714
"847","MXN",2016-09-06,"nakupni",18.3419751614
"848","ZAR",2016-09-06,"nakupni",14.0724528446
"849","PHP",2016-09-06,"nakupni",46.6002980734
"850","SEK",2016-09-06,"nakupni",8.4786608132
"851","IDR",2016-09-06,"nakupni",13115.19564938
"852","SAR",2016-09-06,"nakupni",3.7504100035
"853","BRL",2016-09-06,"nakupni",3.2225186103
"854","TRY",2016-09-06,"nakupni",2.9276048245
"855","KES",2016-09-06,"nakupni",101.2393544627
"856","KRW",2016-09-06,"nakupni",1095.0934090286
"857","EGP",2016-09-06,"nakupni",8.8759731445
"858","IQD",2016-09-06,"nakupni",1166.847321581
"859","NOK",2016-09-06,"nakupni",8.1909544838
"860","KWD",2016-09-06,"nakupni",0.3021583084
"861","RUB",2016-09-06,"nakupni",64.5729109282
"862","DKK",2016-09-06,"nakupni",6.6256806432
"863","PKR",2016-09-06,"nakupni",104.5735926844
"864","ILS",2016-09-06,"nakupni",3.7570829949
"865","PLN",2016-09-06,"nakupni",3.8641166011
"866","QAR",2016-09-06,"nakupni",3.6412322311
"867","XAU",2016-09-06,"nakupni",0.0007461953
"868","OMR",2016-09-06,"nakupni",0.3850199676
"869","COP",2016-09-06,"nakupni",2900.362801624
"870","CLP",2016-09-06,"nakupni",666.2733540497
"871","TWD",2016-09-06,"nakupni",31.209565686
"872","ARS",2016-09-06,"nakupni",14.9855446136
"873","CZK",2016-09-06,"nakupni",24.0592581677
"874","VND",2016-09-06,"nakupni",22304.57958048
"875","MAD",2016-09-06,"nakupni",9.7306291272
"876","JOD",2016-09-06,"nakupni",0.7087353112
"877","BHD",2016-09-06,"nakupni",0.377014294
"878","XOF",2016-09-06,"nakupni",584.0294128099
"879","LKR",2016-09-06,"nakupni",145.8323307361
"880","UAH",2016-09-06,"nakupni",26.8891678989
"881","NGN",2016-09-06,"nakupni",310.3394824635
"882","TND",2016-09-06,"nakupni",2.2078345004
"883","UGX",2016-09-06,"nakupni",3381.7654846911
"884","RON",2016-09-06,"nakupni",3.9631324607
"885","BDT",2016-09-06,"nakupni",78.4643988384
"886","PEN",2016-09-06,"nakupni",3.3883760639
"887","GEL",2016-09-06,"nakupni",2.2996610282
"888","XAF",2016-09-06,"nakupni",584.0294128099
"889","FJD",2016-09-06,"nakupni",2.0559218932
"890","VEF",2016-09-06,"nakupni",9.9656790759
"891","BYN",2016-09-06,"nakupni",1.9604239212
"892","HRK",2016-09-06,"nakupni",6.6877103473
"893","UZS",2016-09-06,"nakupni",2995.1201054145
"894","BGN",2016-09-06,"nakupni",1.7408868229
"895","DZD",2016-09-06,"nakupni",109.7652726339
"896","IRR",2016-09-06,"nakupni",30678.613503861
"897","DOP",2016-09-06,"nakupni",46.0533736807
"898","ISK",2016-09-06,"nakupni",115.1557888428
"899","XAG",2016-09-06,"nakupni",0.050534254
"900","CRC",2016-09-06,"nakupni",551.9975951184
"901","SYP",2016-09-06,"nakupni",214.741582776
"902","LYD",2016-09-06,"nakupni",1.3861898322
"903","JMD",2016-09-06,"nakupni",127.0041066089
"904","MUR",2016-09-06,"nakupni",35.453699632
"905","GHS",2016-09-06,"nakupni",4.0027089954
"906","AOA",2016-09-06,"nakupni",165.7352346479
"907","UYU",2016-09-06,"nakupni",28.6715877849
"908","AFN",2016-09-06,"nakupni",66.7159098605
"909","LBP",2016-09-06,"nakupni",1507.7962156264
"910","XPF",2016-09-06,"nakupni",106.246670669
"911","TTD",2016-09-06,"nakupni",6.6936110775
"912","TZS",2016-09-06,"nakupni",2185.4790875947
"913","ALL",2016-09-06,"nakupni",123.1763037034
"914","XCD",2016-09-06,"nakupni",2.7000001106
"915","GTQ",2016-09-06,"nakupni",7.5434388607
"916","NPR",2016-09-06,"nakupni",106.4622591291
"917","BOB",2016-09-06,"nakupni",6.9316109961
"918","ZWD",2016-09-06,"nakupni",361.9
"919","BBD",2016-09-06,"nakupni",2
"920","CUC",2016-09-06,"nakupni",1
"921","LAK",2016-09-06,"nakupni",8113.0892158346
"922","BND",2016-09-06,"nakupni",1.3477804402
"923","BWP",2016-09-06,"nakupni",10.8450636253
"924","HNL",2016-09-06,"nakupni",22.8755508876
"925","PYG",2016-09-06,"nakupni",5543.3730684578
"926","ETB",2016-09-06,"nakupni",22.1484653925
"927","NAD",2016-09-06,"nakupni",14.0724528446
"928","PGK",2016-09-06,"nakupni",3.1696030755
"929","SDG",2016-09-06,"nakupni",6.0769918216
"930","MOP",2016-09-06,"nakupni",7.9880136635
"931","NIO",2016-09-06,"nakupni",28.8765155611
"932","BMD",2016-09-06,"nakupni",1
"933","KZT",2016-09-06,"nakupni",341.1100443968
"934","PAB",2016-09-06,"nakupni",1
"935","BAM",2016-09-06,"nakupni",1.741367569
"936","GYD",2016-09-06,"nakupni",206.3213355528
"937","YER",2016-09-06,"nakupni",250.1154930388
"938","MGA",2016-09-06,"nakupni",3043.7232869882
"939","KYD",2016-09-06,"nakupni",0.8200000021
"940","MZN",2016-09-06,"nakupni",74.6648083677
"941","RSD",2016-09-06,"nakupni",109.7917225496
"942","SCR",2016-09-06,"nakupni",13.2457414264
"943","AMD",2016-09-06,"nakupni",474.7515725908
"944","SBD",2016-09-06,"nakupni",7.7991056072
"945","AZN",2016-09-06,"nakupni",1.6643569553
"946","SLL",2016-09-06,"nakupni",5626.8773166172
"947","TOP",2016-09-06,"nakupni",2.2018871787
"948","BZD",2016-09-06,"nakupni",2.0027761633
"949","MWK",2016-09-06,"nakupni",721.0276467146
"950","GMD",2016-09-06,"nakupni",43.0701057041
"951","BIF",2016-09-06,"nakupni",1670.5630281897
"952","SOS",2016-09-06,"nakupni",580.6029918956
"953","HTG",2016-09-06,"nakupni",64.8436588353
"954","GNF",2016-09-06,"nakupni",9050.8491431566
"955","MVR",2016-09-06,"nakupni",15.4075992411
"956","MNT",2016-09-06,"nakupni",2208.346471804
"957","CDF",2016-09-06,"nakupni",979.7226389586
"958","STD",2016-09-06,"nakupni",21966.710075352
"959","TJS",2016-09-06,"nakupni",7.868899724
"960","KPW",2016-09-06,"nakupni",129.6880602366
"961","MMK",2016-09-06,"nakupni",1215.9487503179
"962","LSL",2016-09-06,"nakupni",14.0724528446
"963","LRD",2016-09-06,"nakupni",90.3745950627
"964","KGS",2016-09-06,"nakupni",69.0949869514
"965","GIP",2016-09-06,"nakupni",0.744881952
"966","XPT",2016-09-06,"nakupni",0.0009121042
"967","MDL",2016-09-06,"nakupni",19.7179388566
"968","CUP",2016-09-06,"nakupni",26.5
"969","KHR",2016-09-06,"nakupni",4084.6516362878
"970","MKD",2016-09-06,"nakupni",54.9115306957
"971","VUV",2016-09-06,"nakupni",107.6079247816
"972","MRO",2016-09-06,"nakupni",355.8185554935
"973","ANG",2016-09-06,"nakupni",1.7808000155
"974","SZL",2016-09-06,"nakupni",14.0724528446
"975","CVE",2016-09-06,"nakupni",98.8656861855
"976","SRD",2016-09-06,"nakupni",7.4933964001
"977","XPD",2016-09-06,"nakupni",0.0014351772
"978","SVC",2016-09-06,"nakupni",8.75
"979","BSD",2016-09-06,"nakupni",1
"980","XDR",2016-09-06,"nakupni",0.7129619937
"981","RWF",2016-09-06,"nakupni",805.3479775317
"982","AWG",2016-09-06,"nakupni",1.79
"983","DJF",2016-09-06,"nakupni",177.3030623836
"984","BTN",2016-09-06,"nakupni",66.2943438169
"985","KMF",2016-09-06,"nakupni",438.0220596074
"986","WST",2016-09-06,"nakupni",2.5211018787
"987","SPL",2016-09-06,"nakupni",0.1666666667
"988","ERN",2016-09-06,"nakupni",10.4699971239
"989","FKP",2016-09-06,"nakupni",0.744881952
"990","SHP",2016-09-06,"nakupni",0.744881952
