"","kratica","datum","tip","tecaj"
"14783","STD",2007-03-01,"nakupni",6735
"14784","TJS",2007-03-01,"nakupni",3.2138001852
"14785","KPW",2007-03-01,"nakupni",170
"14786","MMK",2007-03-01,"nakupni",6.41635
"14787","LSL",2007-03-01,"nakupni",7.2849304019
"14788","LRD",2007-03-01,"nakupni",49
"14789","KGS",2007-03-01,"nakupni",38.366
"14790","GIP",2007-03-01,"nakupni",0.5108210093
"14791","XPT",2007-03-01,"nakupni",0.0008054772
"14792","MDL",2007-03-01,"nakupni",12.7435
"14793","CUP",2007-03-01,"nakupni",26.5
"14794","KHR",2007-03-01,"nakupni",4014.75
"14795","MKD",2007-03-01,"nakupni",46.2885
"14796","VUV",2007-03-01,"nakupni",103.7
"14797","MRO",2007-03-01,"nakupni",265.9
"14798","ANG",2007-03-01,"nakupni",1.775
"14799","SZL",2007-03-01,"nakupni",7.2849304019
"14800","CVE",2007-03-01,"nakupni",83.7
"14801","SRD",2007-03-01,"nakupni",2.7449993099
"14802","XPD",2007-03-01,"nakupni",0.0028686252
"14803","SVC",2007-03-01,"nakupni",8.75
"14804","BSD",2007-03-01,"nakupni",1
"14805","XDR",2007-03-01,"nakupni",0.6667677809
"14806","RWF",2007-03-01,"nakupni",547.495
"14807","AWG",2007-03-01,"nakupni",1.79
"14808","DJF",2007-03-01,"nakupni",176.695
"14809","BTN",2007-03-01,"nakupni",44.07
"14810","KMF",2007-03-01,"nakupni",373.4855503977
"14811","WST",2007-03-01,"nakupni",2.8129395218
"14812","SPL",2007-03-01,"nakupni",0.1666666667
"14813","ERN",2007-03-01,"nakupni",15
"14814","FKP",2007-03-01,"nakupni",0.5108210093
"14815","SHP",2007-03-01,"nakupni",0.5108210093
"14816","JEP",2007-03-01,"nakupni",0.5108210093
"14817","TVD",2007-03-01,"nakupni",1.2725801333
"14818","IMP",2007-03-01,"nakupni",0.5108210093
"14819","GGP",2007-03-01,"nakupni",0.5108210093
"14820","USD",2007-04-01,"nakupni",1
"14821","EUR",2007-04-01,"nakupni",0.75126
"14822","GBP",2007-04-01,"nakupni",0.508145
"14823","INR",2007-04-01,"nakupni",43.215
"14824","AUD",2007-04-01,"nakupni",1.2366
"14825","CAD",2007-04-01,"nakupni",1.15385
"14826","SGD",2007-04-01,"nakupni",1.5176
"14827","CHF",2007-04-01,"nakupni",1.20965
"14828","MYR",2007-04-01,"nakupni",3.45715
"14829","JPY",2007-04-01,"nakupni",117.84
"14830","CNY",2007-04-01,"nakupni",7.7308
"14831","NZD",2007-04-01,"nakupni",1.3997
"14832","THB",2007-04-01,"nakupni",32.3256225728
"14833","HUF",2007-04-01,"nakupni",185.655
"14834","AED",2007-04-01,"nakupni",3.672
"14835","HKD",2007-04-01,"nakupni",7.8122
"14836","MXN",2007-04-01,"nakupni",11.0448
"14837","ZAR",2007-04-01,"nakupni",7.2973
"14838","PHP",2007-04-01,"nakupni",48.1035
"14839","SEK",2007-04-01,"nakupni",6.9821
"14840","IDR",2007-04-01,"nakupni",9120.3
"14841","SAR",2007-04-01,"nakupni",3.7503
"14842","BRL",2007-04-01,"nakupni",2.06005
"14843","TRY",2007-04-01,"nakupni",1.3922
"14844","KES",2007-04-01,"nakupni",68.351
"14845","KRW",2007-04-01,"nakupni",940.74
"14846","EGP",2007-04-01,"nakupni",5.69565
"14847","IQD",2007-04-01,"nakupni",1266.4
"14848","NOK",2007-04-01,"nakupni",6.1024
"14849","KWD",2007-04-01,"nakupni",0.28936
"14850","RUB",2007-04-01,"nakupni",25.98605
"14851","DKK",2007-04-01,"nakupni",5.57975
"14852","PKR",2007-04-01,"nakupni",60.905
"14853","ILS",2007-04-01,"nakupni",4.1579999361
"14854","PLN",2007-04-01,"nakupni",2.90515
"14855","QAR",2007-04-01,"nakupni",3.6216
"14856","XAU",2007-04-01,"nakupni",0.0015032395
"14857","OMR",2007-04-01,"nakupni",0.384985
"14858","COP",2007-04-01,"nakupni",2138
"14859","CLP",2007-04-01,"nakupni",538.85
"14860","TWD",2007-04-01,"nakupni",33.09
"14861","ARS",2007-04-01,"nakupni",3.09945
"14862","CZK",2007-04-01,"nakupni",20.97
"14863","VND",2007-04-01,"nakupni",15946.5
"14864","MAD",2007-04-01,"nakupni",8.34435
"14865","JOD",2007-04-01,"nakupni",0.709
"14866","BHD",2007-04-01,"nakupni",0.37529
"14867","XOF",2007-04-01,"nakupni",492.79425582
"14868","LKR",2007-04-01,"nakupni",108.115
"14869","UAH",2007-04-01,"nakupni",5.01965
"14870","NGN",2007-04-01,"nakupni",127.325
"14871","TND",2007-04-01,"nakupni",1.2966
"14872","UGX",2007-04-01,"nakupni",1755.5
"14873","RON",2007-04-01,"nakupni",2.519
"14874","BDT",2007-04-01,"nakupni",68.486
"14875","PEN",2007-04-01,"nakupni",3.1678
"14876","GEL",2007-04-01,"nakupni",1.6921
"14877","XAF",2007-04-01,"nakupni",492.79425582
"14878","FJD",2007-04-01,"nakupni",1.6399
"14879","HRK",2007-04-01,"nakupni",5.5254
"14880","UZS",2007-04-01,"nakupni",1249.9313628
"14881","BGN",2007-04-01,"nakupni",1.46265
"14882","DZD",2007-04-01,"nakupni",71.49
"14883","IRR",2007-04-01,"nakupni",9202.45
"14884","DOP",2007-04-01,"nakupni",32.45
"14885","ISK",2007-04-01,"nakupni",65.4105
"14886","XAG",2007-04-01,"nakupni",0.0741839763
"14887","CRC",2007-04-01,"nakupni",516.43
"14888","SYP",2007-04-01,"nakupni",51.97
"14889","LYD",2007-04-01,"nakupni",1.2702
"14890","JMD",2007-04-01,"nakupni",68
"14891","MUR",2007-04-01,"nakupni",32.3395
"14892","AOA",2007-04-01,"nakupni",79.7658
"14893","UYU",2007-04-01,"nakupni",23.981
"14894","AFN",2007-04-01,"nakupni",49.0122024
"14895","LBP",2007-04-01,"nakupni",1500.05
"14896","XPF",2007-04-01,"nakupni",89.6491646778
"14897","TTD",2007-04-01,"nakupni",6.2505
"14898","TZS",2007-04-01,"nakupni",1232.9
"14899","ALL",2007-04-01,"nakupni",94.5835
"14900","XCD",2007-04-01,"nakupni",2.6875
"14901","GTQ",2007-04-01,"nakupni",7.659
"14902","NPR",2007-04-01,"nakupni",69.1805
"14903","BOB",2007-04-01,"nakupni",7.95555
"14904","ZWD",2007-04-01,"nakupni",248.77
"14905","BBD",2007-04-01,"nakupni",1.995
"14906","CUC",2007-04-01,"nakupni",0.9259
"14907","LAK",2007-04-01,"nakupni",9592.45
"14908","BND",2007-04-01,"nakupni",1.5176
"14909","BWP",2007-04-01,"nakupni",6.25435
"14910","HNL",2007-04-01,"nakupni",18.808
"14911","PYG",2007-04-01,"nakupni",5054.9
"14912","ETB",2007-04-01,"nakupni",8.84645
"14913","NAD",2007-04-01,"nakupni",7.2973
"14914","PGK",2007-04-01,"nakupni",2.92675
"14915","SDG",2007-04-01,"nakupni",1.9962
"14916","MOP",2007-04-01,"nakupni",8.046566
"14917","NIO",2007-04-01,"nakupni",18.134
"14918","BMD",2007-04-01,"nakupni",1
"14919","KZT",2007-04-01,"nakupni",123.215
"14920","PAB",2007-04-01,"nakupni",1
"14921","BAM",2007-04-01,"nakupni",1.4693368458
"14922","GYD",2007-04-01,"nakupni",201.45
"14923","YER",2007-04-01,"nakupni",195.75
"14924","MGA",2007-04-01,"nakupni",1937.9
"14925","KYD",2007-04-01,"nakupni",0.8403361345
"14926","MZN",2007-04-01,"nakupni",26.32
"14927","RSD",2007-04-01,"nakupni",59.726
"14928","SCR",2007-04-01,"nakupni",6.1222
"14929","AMD",2007-04-01,"nakupni",361.5069830305
"14930","SBD",2007-04-01,"nakupni",7.128
"14931","AZN",2007-04-01,"nakupni",0.8707
"14932","SLL",2007-04-01,"nakupni",2930
"14933","TOP",2007-04-01,"nakupni",2.0283975659
"14934","BZD",2007-04-01,"nakupni",1.95035
"14935","MWK",2007-04-01,"nakupni",138.985
"14936","GMD",2007-04-01,"nakupni",27.265
"14937","BIF",2007-04-01,"nakupni",1037.325
"14938","SOS",2007-04-01,"nakupni",1354.3
"14939","HTG",2007-04-01,"nakupni",36.481
"14940","GNF",2007-04-01,"nakupni",5972.4
"14941","MVR",2007-04-01,"nakupni",12.8
"14942","MNT",2007-04-01,"nakupni",1162
"14943","CDF",2007-04-01,"nakupni",567
"14944","STD",2007-04-01,"nakupni",6733.6
"14945","TJS",2007-04-01,"nakupni",3.4392326175
"14946","KPW",2007-04-01,"nakupni",170
"14947","MMK",2007-04-01,"nakupni",6.3883
"14948","LSL",2007-04-01,"nakupni",7.2973
"14949","LRD",2007-04-01,"nakupni",60.5
"14950","KGS",2007-04-01,"nakupni",38.027
"14951","GIP",2007-04-01,"nakupni",0.508145
"14952","XPT",2007-04-01,"nakupni",0.000798722
"14953","MDL",2007-04-01,"nakupni",12.4535
"14954","CUP",2007-04-01,"nakupni",26.5
"14955","KHR",2007-04-01,"nakupni",3978.6
"14956","MKD",2007-04-01,"nakupni",45.952
"14957","VUV",2007-04-01,"nakupni",106.05
"14958","MRO",2007-04-01,"nakupni",269.665
"14959","ANG",2007-04-01,"nakupni",1.775
"14960","SZL",2007-04-01,"nakupni",7.2973
"14961","CVE",2007-04-01,"nakupni",82.3445
"14962","SRD",2007-04-01,"nakupni",2.7450067578
"14963","XPD",2007-04-01,"nakupni",0.0028169014
"14964","SVC",2007-04-01,"nakupni",8.75
"14965","BSD",2007-04-01,"nakupni",1
"14966","XDR",2007-04-01,"nakupni",0.660808296
"14967","RWF",2007-04-01,"nakupni",543.755
"14968","AWG",2007-04-01,"nakupni",1.79
"14969","DJF",2007-04-01,"nakupni",174.905
"14970","BTN",2007-04-01,"nakupni",43.215
"14971","KMF",2007-04-01,"nakupni",369.595691865
"14972","WST",2007-04-01,"nakupni",2.7027027027
"14973","SPL",2007-04-01,"nakupni",0.1666666667
"14974","ERN",2007-04-01,"nakupni",15
"14975","FKP",2007-04-01,"nakupni",0.508145
"14976","SHP",2007-04-01,"nakupni",0.508145
"14977","JEP",2007-04-01,"nakupni",0.508145
"14978","TVD",2007-04-01,"nakupni",1.2366
"14979","IMP",2007-04-01,"nakupni",0.508145
"14980","GGP",2007-04-01,"nakupni",0.508145
"14981","USD",2007-05-01,"nakupni",1
"14982","EUR",2007-05-01,"nakupni",0.7353053548
"14983","GBP",2007-05-01,"nakupni",0.5002422644
"14984","INR",2007-05-01,"nakupni",41
"14985","AUD",2007-05-01,"nakupni",1.2070250388
"14986","CAD",2007-05-01,"nakupni",1.1086650215
"14987","SGD",2007-05-01,"nakupni",1.5212974753
"14988","CHF",2007-05-01,"nakupni",1.2149887301
"14989","MYR",2007-05-01,"nakupni",3.4359009538
"14990","JPY",2007-05-01,"nakupni",119.7599982113
"14991","CNY",2007-05-01,"nakupni",7.706
"14992","NZD",2007-05-01,"nakupni",1.348835435
"14993","THB",2007-05-01,"nakupni",32.8012461534
"14994","HUF",2007-05-01,"nakupni",182.231296542
"14995","AED",2007-05-01,"nakupni",3.6726727475
"14996","HKD",2007-05-01,"nakupni",7.8227902512
"14997","MXN",2007-05-01,"nakupni",10.9326038772
"14998","ZAR",2007-05-01,"nakupni",7.030650843
"14999","PHP",2007-05-01,"nakupni",47.63
"15000","SEK",2007-05-01,"nakupni",6.7146155387
"15001","IDR",2007-05-01,"nakupni",9138.0074249888
"15002","SAR",2007-05-01,"nakupni",3.7504355764
"15003","BRL",2007-05-01,"nakupni",2.0332000001
"15004","TRY",2007-05-01,"nakupni",1.3548402462
"15005","KES",2007-05-01,"nakupni",67.95
"15006","KRW",2007-05-01,"nakupni",930.5807682598
"15007","EGP",2007-05-01,"nakupni",5.6923067749
"15008","IQD",2007-05-01,"nakupni",1269.3
"15009","NOK",2007-05-01,"nakupni",5.9685743281
"15010","KWD",2007-05-01,"nakupni",0.2891480165
"15011","RUB",2007-05-01,"nakupni",25.7332599988
"15012","DKK",2007-05-01,"nakupni",5.4776116397
"15013","PKR",2007-05-01,"nakupni",60.67
"15014","ILS",2007-05-01,"nakupni",4.0384283019
"15015","PLN",2007-05-01,"nakupni",2.77867533
"15016","QAR",2007-05-01,"nakupni",3.6401801549
"15017","XAU",2007-05-01,"nakupni",0.0014811695
"15018","OMR",2007-05-01,"nakupni",0.3850140112
"15019","COP",2007-05-01,"nakupni",2105
"15020","CLP",2007-05-01,"nakupni",525.9
"15021","TWD",2007-05-01,"nakupni",33.275
"15022","ARS",2007-05-01,"nakupni",3.088
"15023","CZK",2007-05-01,"nakupni",20.7032159096
"15024","VND",2007-05-01,"nakupni",16040
"15025","MAD",2007-05-01,"nakupni",8.2376473068
"15026","JOD",2007-05-01,"nakupni",0.7078
"15027","BHD",2007-05-01,"nakupni",0.377022256
"15028","XOF",2007-05-01,"nakupni",482.3286946018
"15029","LKR",2007-05-01,"nakupni",110.55
"15030","UAH",2007-05-01,"nakupni",5.009
"15031","NGN",2007-05-01,"nakupni",127.115
"15032","TND",2007-05-01,"nakupni",1.2897567542
"15033","UGX",2007-05-01,"nakupni",1720
"15034","RON",2007-05-01,"nakupni",2.4327
"15035","BDT",2007-05-01,"nakupni",69.15
"15036","PEN",2007-05-01,"nakupni",3.18
"15037","GEL",2007-05-01,"nakupni",1.6895
"15038","XAF",2007-05-01,"nakupni",482.3286946018
"15039","FJD",2007-05-01,"nakupni",1.6129
"15040","HRK",2007-05-01,"nakupni",5.4080109968
"15041","UZS",2007-05-01,"nakupni",1255.8601265841
"15042","BGN",2007-05-01,"nakupni",1.4381500085
"15043","DZD",2007-05-01,"nakupni",70.3396
"15044","IRR",2007-05-01,"nakupni",9251
"15045","DOP",2007-05-01,"nakupni",32.464
"15046","ISK",2007-05-01,"nakupni",64.0719999998
"15047","XAG",2007-05-01,"nakupni",0.0749577705
"15048","CRC",2007-05-01,"nakupni",517.37
"15049","SYP",2007-05-01,"nakupni",51.91
"15050","LYD",2007-05-01,"nakupni",1.2655
"15051","JMD",2007-05-01,"nakupni",67.2
"15052","MUR",2007-05-01,"nakupni",31.85
"15053","AOA",2007-05-01,"nakupni",79.7385
"15054","UYU",2007-05-01,"nakupni",23.8885
"15055","AFN",2007-05-01,"nakupni",49.2252002412
"15056","LBP",2007-05-01,"nakupni",1512
"15057","XPF",2007-05-01,"nakupni",87.7452690662
"15058","TTD",2007-05-01,"nakupni",6.2505
"15059","TZS",2007-05-01,"nakupni",1271
"15060","ALL",2007-05-01,"nakupni",92.6345
"15061","XCD",2007-05-01,"nakupni",2.67
"15062","GTQ",2007-05-01,"nakupni",7.645
"15063","NPR",2007-05-01,"nakupni",65
"15064","BOB",2007-05-01,"nakupni",7.9745
"15065","ZWD",2007-05-01,"nakupni",250
"15066","BBD",2007-05-01,"nakupni",1.995
"15067","CUC",2007-05-01,"nakupni",0.9259
"15068","LAK",2007-05-01,"nakupni",9590.65
"15069","BND",2007-05-01,"nakupni",1.5212974753
"15070","BWP",2007-05-01,"nakupni",6.1507
"15071","HNL",2007-05-01,"nakupni",18.8445
"15072","PYG",2007-05-01,"nakupni",5026.7
"15073","ETB",2007-05-01,"nakupni",8.86635
"15074","NAD",2007-05-01,"nakupni",7.030650843
"15075","PGK",2007-05-01,"nakupni",2.89185
"15076","SDG",2007-05-01,"nakupni",1.9989
"15077","MOP",2007-05-01,"nakupni",8.0574739587
"15078","NIO",2007-05-01,"nakupni",18.2465
"15079","BMD",2007-05-01,"nakupni",1
"15080","KZT",2007-05-01,"nakupni",119.835
"15081","PAB",2007-05-01,"nakupni",1
"15082","BAM",2007-05-01,"nakupni",1.438132272
"15083","GYD",2007-05-01,"nakupni",201.45
"15084","YER",2007-05-01,"nakupni",198.1
"15085","MGA",2007-05-01,"nakupni",1833
"15086","KYD",2007-05-01,"nakupni",0.8403361345
"15087","MZN",2007-05-01,"nakupni",26.18
"15088","RSD",2007-05-01,"nakupni",59.2127159133
"15089","SCR",2007-05-01,"nakupni",6.1344
"15090","AMD",2007-05-01,"nakupni",356.7500183756
"15091","SBD",2007-05-01,"nakupni",7.1430723999
"15092","AZN",2007-05-01,"nakupni",0.864
"15093","SLL",2007-05-01,"nakupni",2930
"15094","TOP",2007-05-01,"nakupni",2.0202020202
"15095","BZD",2007-05-01,"nakupni",1.96485
"15096","MWK",2007-05-01,"nakupni",140.165
"15097","GMD",2007-05-01,"nakupni",27.3125
"15098","BIF",2007-05-01,"nakupni",1043.655
"15099","SOS",2007-05-01,"nakupni",1335
"15100","HTG",2007-05-01,"nakupni",36.056
"15101","GNF",2007-05-01,"nakupni",3646.5
"15102","MVR",2007-05-01,"nakupni",12.8
"15103","MNT",2007-05-01,"nakupni",1162
"15104","CDF",2007-05-01,"nakupni",555
"15105","STD",2007-05-01,"nakupni",13133
"15106","TJS",2007-05-01,"nakupni",3.4391032709
"15107","KPW",2007-05-01,"nakupni",170
"15108","MMK",2007-05-01,"nakupni",6.4031
"15109","LSL",2007-05-01,"nakupni",7.030650843
"15110","LRD",2007-05-01,"nakupni",61.5000367512
"15111","KGS",2007-05-01,"nakupni",38.025
"15112","GIP",2007-05-01,"nakupni",0.5002422644
"15113","XPT",2007-05-01,"nakupni",0.0007809449
"15114","MDL",2007-05-01,"nakupni",12.2875
"15115","CUP",2007-05-01,"nakupni",26.5
"15116","KHR",2007-05-01,"nakupni",3966.7
"15117","MKD",2007-05-01,"nakupni",44.7115
"15118","VUV",2007-05-01,"nakupni",100
"15119","MRO",2007-05-01,"nakupni",266
"15120","ANG",2007-05-01,"nakupni",1.78
"15121","SZL",2007-05-01,"nakupni",7.030650843
"15122","CVE",2007-05-01,"nakupni",81
"15123","SRD",2007-05-01,"nakupni",2.7450202132
"15124","XPD",2007-05-01,"nakupni",0.002739726
"15125","SVC",2007-05-01,"nakupni",8.75
"15126","BSD",2007-05-01,"nakupni",1
"15127","XDR",2007-05-01,"nakupni",0.6560419459
"15128","RWF",2007-05-01,"nakupni",544.655
"15129","AWG",2007-05-01,"nakupni",1.79
"15130","DJF",2007-05-01,"nakupni",175.205
"15131","BTN",2007-05-01,"nakupni",41
"15132","KMF",2007-05-01,"nakupni",361.7465209514
"15133","WST",2007-05-01,"nakupni",2.6631158455
"15134","SPL",2007-05-01,"nakupni",0.1666666667
"15135","ERN",2007-05-01,"nakupni",15
"15136","FKP",2007-05-01,"nakupni",0.5002422644
"15137","SHP",2007-05-01,"nakupni",0.5002422644
"15138","JEP",2007-05-01,"nakupni",0.5002422644
"15139","TVD",2007-05-01,"nakupni",1.2070250388
"15140","IMP",2007-05-01,"nakupni",0.5002422644
"15141","GGP",2007-05-01,"nakupni",0.5002422644
"15142","USD",2007-06-01,"nakupni",1
"15143","EUR",2007-06-01,"nakupni",0.7440584684
"15144","GBP",2007-06-01,"nakupni",0.504910483
"15145","INR",2007-06-01,"nakupni",40.2644949238
"15146","AUD",2007-06-01,"nakupni",1.2030465459
"15147","CAD",2007-06-01,"nakupni",1.0604230008
"15148","SGD",2007-06-01,"nakupni",1.5319952245
"15149","CHF",2007-06-01,"nakupni",1.2297966888
"15150","MYR",2007-06-01,"nakupni",3.3984214125
"15151","JPY",2007-06-01,"nakupni",122.1038917207
"15152","CNY",2007-06-01,"nakupni",7.6470983104
"15153","NZD",2007-06-01,"nakupni",1.3459043921
"15154","THB",2007-06-01,"nakupni",32.9486942438
"15155","HUF",2007-06-01,"nakupni",185.7617301618
"15156","AED",2007-06-01,"nakupni",3.6716
"15157","HKD",2007-06-01,"nakupni",7.8109370091
"15158","MXN",2007-06-01,"nakupni",10.7120635381
"15159","ZAR",2007-06-01,"nakupni",7.0821654216
"15160","PHP",2007-06-01,"nakupni",46.31
"15161","SEK",2007-06-01,"nakupni",6.9343548061
"15162","IDR",2007-06-01,"nakupni",8834.326358686
"15163","SAR",2007-06-01,"nakupni",3.7502439948
"15164","BRL",2007-06-01,"nakupni",1.9018032191
"15165","TRY",2007-06-01,"nakupni",1.3088036356
"15166","KES",2007-06-01,"nakupni",66.8
"15167","KRW",2007-06-01,"nakupni",928.401216627
"15168","EGP",2007-06-01,"nakupni",5.6955188006
"15169","IQD",2007-06-01,"nakupni",1259.8
"15170","NOK",2007-06-01,"nakupni",6.0266718549
"15171","KWD",2007-06-01,"nakupni",0.2883419227
"15172","RUB",2007-06-01,"nakupni",25.8957592534
"15173","DKK",2007-06-01,"nakupni",5.5421058074
"15174","PKR",2007-06-01,"nakupni",60.7
"15175","ILS",2007-06-01,"nakupni",4.069998722
"15176","PLN",2007-06-01,"nakupni",2.8257087892
"15177","QAR",2007-06-01,"nakupni",3.6399638456
"15178","XAU",2007-06-01,"nakupni",0.0014923024
"15179","OMR",2007-06-01,"nakupni",0.3850243845
"15180","COP",2007-06-01,"nakupni",1883.6826826991
"15181","CLP",2007-06-01,"nakupni",524.2500192
"15182","TWD",2007-06-01,"nakupni",33.02
"15183","ARS",2007-06-01,"nakupni",3.0757236873
"15184","CZK",2007-06-01,"nakupni",21.0581867828
"15185","VND",2007-06-01,"nakupni",16085
"15186","MAD",2007-06-01,"nakupni",8.3165
"15187","JOD",2007-06-01,"nakupni",0.7085161546
"15188","BHD",2007-06-01,"nakupni",0.377
"15189","XOF",2007-06-01,"nakupni",488.0703607375
"15190","LKR",2007-06-01,"nakupni",110.82
"15191","UAH",2007-06-01,"nakupni",5.04
"15192","NGN",2007-06-01,"nakupni",127.525
"15193","TND",2007-06-01,"nakupni",1.2959630465
"15194","UGX",2007-06-01,"nakupni",1686.996928
"15195","RON",2007-06-01,"nakupni",2.432
"15196","BDT",2007-06-01,"nakupni",69
"15197","PEN",2007-06-01,"nakupni",3.17
"15198","GEL",2007-06-01,"nakupni",1.6775
"15199","XAF",2007-06-01,"nakupni",488.0703607375
"15200","FJD",2007-06-01,"nakupni",1.6218
"15201","HRK",2007-06-01,"nakupni",5.4421362256
"15202","UZS",2007-06-01,"nakupni",1259.8543126122
"15203","DZD",2007-06-01,"nakupni",70.4260326662
"15204","IRR",2007-06-01,"nakupni",9257
"15205","DOP",2007-06-01,"nakupni",32.2535
"15206","ISK",2007-06-01,"nakupni",61.3519674999
"15207","XAG",2007-06-01,"nakupni",0.07340334
"15208","CRC",2007-06-01,"nakupni",515.6999998466
"15209","SYP",2007-06-01,"nakupni",51.91
"15210","LYD",2007-06-01,"nakupni",1.26465
"15211","JMD",2007-06-01,"nakupni",68.0991
"15212","MUR",2007-06-01,"nakupni",31.337
"15213","AOA",2007-06-01,"nakupni",74.788
"15214","UYU",2007-06-01,"nakupni",23.9525
"15215","AFN",2007-06-01,"nakupni",49.1762619941
"15216","LBP",2007-06-01,"nakupni",1512.5
"15217","XPF",2007-06-01,"nakupni",88.7897933617
"15218","TTD",2007-06-01,"nakupni",6.2749398399
"15219","TZS",2007-06-01,"nakupni",1259.996928
"15220","ALL",2007-06-01,"nakupni",91.9312194019
"15221","XCD",2007-06-01,"nakupni",2.67
"15222","GTQ",2007-06-01,"nakupni",7.6549990401
"15223","NPR",2007-06-01,"nakupni",64.5075
"15224","BOB",2007-06-01,"nakupni",7.9959
"15225","ZWD",2007-06-01,"nakupni",250
"15226","BBD",2007-06-01,"nakupni",1.985
"15227","CUC",2007-06-01,"nakupni",0.9259
"15228","LAK",2007-06-01,"nakupni",9581
"15229","BND",2007-06-01,"nakupni",1.5319952245
"15230","BWP",2007-06-01,"nakupni",6.1509599936
"15231","HNL",2007-06-01,"nakupni",18.897
"15232","PYG",2007-06-01,"nakupni",5050.6
"15233","ETB",2007-06-01,"nakupni",8.99905
"15234","NAD",2007-06-01,"nakupni",7.0821654216
"15235","PGK",2007-06-01,"nakupni",2.96415
"15236","SDG",2007-06-01,"nakupni",2.0063
"15237","MOP",2007-06-01,"nakupni",8.0452651194
"15238","NIO",2007-06-01,"nakupni",18.282
"15239","BMD",2007-06-01,"nakupni",1
"15240","KZT",2007-06-01,"nakupni",122.1751949781
"15241","PAB",2007-06-01,"nakupni",1
"15242","BAM",2007-06-01,"nakupni",1.4552518742
"15243","GYD",2007-06-01,"nakupni",202.4450308481
"15244","YER",2007-06-01,"nakupni",198
"15245","MGA",2007-06-01,"nakupni",1845
"15246","KYD",2007-06-01,"nakupni",0.8403361345
"15247","MZN",2007-06-01,"nakupni",25.9
"15248","RSD",2007-06-01,"nakupni",60.5149780718
"15249","SCR",2007-06-01,"nakupni",6.1555
"15250","AMD",2007-06-01,"nakupni",348.7500185832
